iso3,tl2_id,OLD_SH,WORKAGE_SH,YOUTH_SH,POP_CH,POP_T,POP_DENS,NETNAT_RATE,BIRTH_RA,DEATH_RA,NETMOB_ALL,NETMIG_RATE,NETMOB_RATE,NETMOBMIG_RATE,SEX_RATIO_TOT,BUILT_S__T,BUILT_S_CH__T,AIR_TEMP2M,AIR_TEMP2M_DIFF_1981_2010,PRECIP_SUM,PRECIP_SUM_DIFF_1981_2010,EXT_PRECIP_DAYS,EXT_PRECIP_DAYS_1981_2010,SOIL_MOIST_L1_CH_1981_2018,CDD_T_22C,CDD_T_22C_CH,HDD_T_15C,HDD_T_15C_CH,UCTCI_GT32,UCTCI_GT38,UCTCI_GT46,UCTCI_GT32_DIFF_1981_2010,UCTCI_GT38_DIFF_1981_2010,UCTCI_GT46_DIFF_1981_2010,FIRE_TOTAL_AREA_SH,RIVER_FLOOD_RP100_POP_SH,COASTAL_FLOOD_RP100_POP_SH,FOREST_CH,OOKLA_FIXED_DOWNLOAD_DEV,OOKLA_MOBILE_DOWNLOAD_DEV,OOKLA_FIXED_UPLOAD_DEV,OOKLA_MOBILE_UPLOAD_DEV,MEDIAN_DISP_INC_PC_CURR_PR,MEDIAN_DISP_INC_PC_REAL_PPP,POV_RATE_60,UNEM_RA_15_64,UNEM_RA_15_MAX
CZE,CZ04,19.87,64.32,15.81,-1.1528839904920456,1115630.0,131.65,-0.9268727970374336,9.7864,11.6468,-10174,,-0.9078659706420381,,98.41,123.70786912979483,23.490497211790718,9.10931580433329,1.4728527579103257,0.7208177292783967,-0.03880580642340284,1.9083961061536683,-0.013477807393672058,-4.771175185228604,28.83517177847196,18.415674137636064,2532.115964268387,-373.8811346497847,14.03559209847108,0.49326675938703407,0.0,7.015275649405851,0.3230242281328723,0.0,0.008173424210280571,25.090157898287867,0.0,0.9872973252091038,5.863003536104116,-9.920583316021073,18.910025985120672,-1.033392925443168,,,,,
CZE,CZ05,20.78,63.32,15.9,0.61918888247357,1518000.0,123.9,-0.17217242454601547,10.483799999999999,10.825199999999999,-7002,,-0.46456698137618513,,97.8,147.48100785166608,27.1883226272821,9.075331477967943,1.3807741809832472,0.8343608356507006,-0.0006063676514228983,3.613372585393395,0.9032362785820871,-1.8446123003480253,21.81654999295262,12.429047255467648,2540.1650291528927,-359.2099766017685,12.949741862392012,0.15978042372594686,0.0,6.1442534614385265,0.08566190733769563,0.0,0.03655608129633,19.38255191365717,0.0,0.0016090104585659295,-26.51296162606021,-27.637797164211793,-22.04825627993555,-20.06064330215107,,,,,
CZE,CZ06,20.15,63.93,15.92,1.2735106224929431,1701800.0,124.16,0.18391214010092016,11.0488,10.6804,-3518,,-0.20884535470466015,,97.22,139.33613185367776,24.641444396097164,9.66306515053993,1.3595241819009278,0.7566854969259527,0.02509309449929752,3.356149556028474,0.6836727330544758,-1.2863165425413658,34.60922091319983,16.564185497238803,2405.728245726508,-344.7054946422216,16.202240912119503,0.30849160827829647,0.0,6.691508737020351,0.1083281123771355,0.0,0.0547741929199,27.050787671229642,0.0,-0.6604069434964647,-5.317659868908844,-12.404366308985214,-10.04794657106552,-11.88614239206681,,,,,
CZE,CZ07,20.77,63.82,15.41,-0.8460486334635576,1214570.0,133.16,-0.5011522154519883,10.2988,11.304599999999999,-8753,,-0.7178179253561207,,96.21,139.84811136104193,24.835601477047316,9.255649046029744,1.3797828209426275,0.8218173850376569,0.014087532570345663,4.198762909372066,0.9319747427330134,-1.5572831216555727,26.40765058715772,13.675881538070229,2515.1570133355717,-351.38549325151763,15.746238964995147,0.10757894912547908,0.0,7.594208085001872,0.01491024927664889,0.0,0.014731996591919998,22.87097757164936,0.0,-2.7377770941879933,-18.98530770943241,20.03702538111441,-17.41450331603497,2.3708985339299504,,,,,
CZE,CZ08,20.06,64.63,15.31,-2.040766046908876,1200540.0,225.92,-0.7968285104383875,10.0122,11.6176,-13453,,-1.1087850590533335,,96.41,109.09980944294966,26.201531602662726,8.90437330075996,1.4097788779206448,0.9138830025666259,0.005092316043210339,5.082001026646134,1.0740709630251843,-1.7170485475821562,17.137034834682318,9.375725094404512,2590.923985531502,-369.1649015114611,17.02444774782334,0.10239173295497225,0.0,9.271608546529961,0.0311265006695594,0.0,0.03716287220187,19.15766395084235,0.0,-5.007609247046877,-5.782216281908211,-18.940902421213156,-1.9689513906586555,-19.630209832059265,,,,,
DEU,DE1,20.84,64.89,14.27,2.2519210265083274,11124600.0,314.66,-0.18282672413005963,9.897400000000001,10.2592,-46114,2.2854755795797987,-0.4210593595631808,1.864416220016618,98.71,103.52382408206742,24.375510722865165,10.129974184845862,1.39592319720349,1.0361920028358105,-0.06392619894774235,4.995006134083857,-0.35580236222366557,-4.281323571194218,35.20648361640144,21.723784104025373,2215.9616525576153,-341.42353443685045,22.851733398724598,1.7088581589648495,0.0,9.21790765809435,1.152061620243241,0.0,0.01117154636962,19.12991042242864,0.0,-0.5190178585138804,8.544868686659417,-13.059987189239013,-22.11811232511983,-5.7175600398307065,,,,2.7,2.6
DEU,DE2,20.91,65.08,14.01,2.596644216919064,13177000.0,188.51,-0.3809199740155288,9.8834,10.6366,21134,2.2077443004299813,0.1634392303647106,2.3711835307946916,98.31,127.4603879920549,31.97468143404879,9.599587255567354,1.337178155466545,1.0137053942714382,-0.03157690410774458,5.183813816885351,0.09408661854525223,-2.9813192196705973,28.195977610226652,16.471854118705643,2369.878960680433,-343.6738274951226,16.80109987714676,0.5649262964754472,0.0,6.056881524194502,0.34831656285046364,0.0,0.008373560978078393,25.861778470640463,0.0,-1.5771184175354307,-4.949476064941274,3.0109502515810034,-6.791409547374844,1.8507132753745257,,,,2.3,2.3
DEU,DE3,19.2,66.44,14.36,4.472689153217444,3677470.0,4346.89,0.48684832565464653,10.8868,9.9242,-46791,4.11974835166987,-1.3089014023044452,2.8108469493654242,96.69,42.33481303485878,8.227840918564358,11.062848585310734,1.564714783224969,0.5922077237916877,-0.0803604237878201,1.5877715205148835,0.032573522839009786,-8.45683424783833,76.07410050833892,50.89766941685859,2036.1783233860435,-331.9254201396931,22.689403158580806,2.540789091795562,0.0,13.091446187581164,2.0484766386566475,0.0,0.0,27.954200699364318,0.0,-21.170068027210892,15.042341338996502,29.5943238588778,-11.384419448459528,11.629271705523124,,,,4.9,4.8
DEU,DE4,25.48,61.0,13.52,2.1345524643536984,2537870.0,87.45,-2.8438057442927867,7.767799999999999,13.4098,82412,1.3008638486360813,3.3035495961357304,4.6044134447718115,97.11,173.05347708848964,25.40249675181873,10.948413272066412,1.506042117442468,0.6102132899259475,-0.07738314766740453,1.8276926554402049,0.30260721916355876,-7.466243174911491,64.32099659277546,41.60071977398709,2044.4509288111574,-331.39078278600334,20.73043380727689,1.7497841646508197,0.0,11.508165510193423,1.324421293465323,0.0,0.06553042126695,27.13352087847392,0.58506750498912,0.26884256202245416,-18.249529425867582,-24.563726744399098,-0.35739813085427663,-13.011416719490807,,,,3.4,3.3
DEU,DE5,21.28,64.61,14.11,0.7407418438723493,676463.0,1730.08,-0.7006967188358652,10.355799999999999,11.7532,-12715,2.5050349685378923,-1.8732882211938657,0.6317467473440265,97.71,81.96403870826475,15.937665344962248,10.82621035003375,1.28385995441256,0.793777576625797,-0.05196396274910947,1.8766398158803228,0.15500575373993117,-5.495287816403527,29.980390369501993,18.995780380859866,1924.739936372441,-312.0293738270956,12.559667818717204,0.5072178920435959,0.0,6.663008248410934,0.433646721649259,0.0,0.0,60.67996438803716,76.14209766669164,-5.816554809843427,16.658992364118074,23.91498414674664,-9.376388990821093,7.0193618367518305,,,,5.6,5.4
DEU,DE6,18.15,67.37,14.48,3.7221454506800344,1853940.0,2611.18,0.7850577760102516,11.3986,9.848600000000001,-14376,2.726188108967986,-0.794061112215815,1.9321269967521708,95.92,58.76740100860722,13.142683950849946,10.594448218265207,1.3555749004574917,0.7398426233761252,-0.07711544600054072,0.7921299188007495,-1.02912762856548,-5.4413613596634764,34.12262116908172,21.915331175164532,2014.901230728817,-330.9360860872558,12.196466611095559,0.2621284710872907,0.0,6.8521791221281365,0.19578054275170004,0.0,0.0,51.767968698517066,30.182318057670297,-17.104495037945117,6.528704496796589,27.00740620520117,3.546569321095607,6.282026873851599,,,,4.2,4.1
DEU,DE7,21.15,64.66,14.19,1.9243317460497362,6295020.0,299.22,-0.6358188920488839,9.6798,10.940000000000001,-23435,2.3422966671978034,-0.37718751860990263,1.9651091485879006,97.56,99.0126508156821,20.95002257484676,10.211324403837645,1.424978646985568,0.8076234845615918,-0.04792122411097008,2.065431792692286,-0.33743344548727916,-5.950602254799897,37.64490268195489,25.60063389572549,2174.4781348362417,-342.59088357622204,21.792198476134047,2.4607746233393675,0.0,10.3301264318347,1.8522840851247786,0.0,0.0,27.003120875868593,0.0,-0.3845770483088779,4.8863636123794985,-4.534190159677504,0.5623477421032628,0.8036918672640077,,,,3.6,3.5
DEU,DE8,26.26,60.86,12.88,-0.07442506636235084,1611160.0,71.37,-2.9641701900451367,7.782000000000001,13.7126,26107,1.4497693506429001,1.6208782680499418,3.070647618692842,97.03,164.1746512075704,28.489406531035428,10.31849793146314,1.3748358443738435,0.6498687760414971,-0.06495364800494244,1.4766961961541694,0.2032094074509474,-7.357977550508654,31.06513895076232,20.9324652560499,2120.548050678601,-334.94121371630035,8.693995327757529,0.06411520316559843,0.0,5.174769156286187,0.010959204908893284,0.0,0.2626258254019,15.461893500972959,11.458839528650271,2.178955833230246,-22.859016401044,-14.238362673923952,-4.0032902783723605,-3.852247801340221,,,,3.9,3.8
DEU,DE9,22.51,63.49,13.99,1.266999722453511,8027030.0,169.48,-1.391458765695616,9.2888,12.0602,9166,2.4021702331704358,0.11535813755633557,2.5175283707267715,97.51,146.9656934442115,32.258719819641186,10.718083112814309,1.3631725913359964,0.7621880606242071,-0.07187241590470994,1.7927933686410586,0.0002110346786794337,-6.010386447197069,36.06297959829807,23.027897951006416,1984.2072251700097,-328.15784698843106,14.12809529416646,0.7684458230470088,0.0,7.324002849567712,0.6344225463782707,0.0,0.02204206928626,24.02031047817593,17.97719280982038,3.6989019903236233,-1.1384713257573622,-6.717836436012732,25.41543504913971,-7.917152730433173,,,,2.9,2.8
DEU,DEA,21.55,64.29,14.16,0.33080518317427443,17924600.0,529.69,-1.0947954455257376,9.608,11.793600000000001,-44322,1.4854360791722796,-0.24774596005612043,1.2376901191161591,96.35,95.14190520177337,20.651204129401254,10.70342351131398,1.4067674408601694,0.8963570738715232,-0.06613446427313856,2.8166787391974757,0.014020630879381352,-6.616852507358839,38.34388990200122,25.833332259127133,1989.6169587909487,-338.327060110347,15.638691654368406,1.588102660553774,0.0,7.887635260403977,1.364118951374547,0.0,0.07544335780202,15.71035286986357,0.0,-2.2893513504507195,6.917689267785971,19.177319975797637,13.691061041471055,11.324110342697066,,,,3.6,3.5
DEU,DEB,22.53,63.66,13.82,1.3247631267272009,4106490.0,208.28,-1.340293405147502,9.2346,11.9032,10549,2.163426421219611,0.25944098080446626,2.4228674020240772,97.79,123.3882596310979,25.079326849101985,10.487091525345082,1.450253552613328,0.8361941906862691,-0.025018415729472176,2.651129965094652,0.31096291200625087,-5.893017422172009,42.14808213863382,28.167894780081394,2088.5749548683807,-347.29452139333273,18.581716202957868,1.8519188623916656,0.0,8.787742243059094,1.4310862697257813,0.0,0.0007758682719130732,29.985641083022752,0.0,-0.07310593227895242,-8.155484618152425,-22.996414354583155,-16.798336584217736,-14.448636326475132,,,,3.2,3.1
DEU,DEC,24.72,62.77,12.51,-1.3307593333447167,982348.0,382.98,-2.789341504699238,8.271799999999999,13.886599999999998,-5714,1.9986936249499574,-0.5733200488435771,1.4253735761063802,96.51,123.60583631775292,22.850298639623567,10.8591117097918,1.5050944603123422,0.9540404669478286,-0.02972952186090766,4.132088217762766,0.31584542022650497,-6.1311912738251095,47.0208764882796,31.227289808676186,1998.5288538410273,-348.7402534491183,18.403332614401773,1.3678554850619555,0.0,8.753550470370774,0.9804892085790895,0.0,0.0,23.80808678923577,0.0,1.1082037863629577,-4.824064106659004,-23.83478626660299,-23.37995467794956,-14.115375673518791,,,,3.8,3.7
DEU,DED,26.76,59.71,13.53,-1.0245174241404214,4043000.0,222.44,-2.921372538451362,8.4994,14.356,23580,1.4862633458932133,0.5776891454218502,2.0639524913150633,97.21,124.34188265422283,22.701918280974652,10.05350693205955,1.4933179371912302,0.7541179877266979,-0.08395595280467802,2.509265680433763,-0.029354932280162015,-5.933130258368246,42.21717062474558,28.014552565927897,2269.9800320389954,-354.4294902246411,16.40860654209803,0.8256993277853635,0.0,8.318274509634964,0.5626191387677679,0.0,0.004832838076546812,20.569867699996518,0.0,1.4394304677085512,-19.940577814295978,-0.35675010517310274,-19.190785953826612,0.4110062011494765,,,,3.2,3.1
DEU,DEE,27.64,59.8,12.56,-3.394389593270006,2169250.0,107.14,-3.8309670206819453,7.6044,15.370999999999999,-7793,1.2398882057015093,-0.34848518725544997,0.8914030184460593,96.83,175.83147856425887,17.83606383004545,10.87130289839789,1.4815253446138705,0.624918375133469,-0.06470499869183877,1.7484858114708746,0.2181518229503821,-6.427292050689726,55.70176697375264,35.790879106284976,2041.4188606638832,-329.0127330065121,20.240858401495565,1.4452215637754158,0.0,10.041798593603797,1.0722864891895185,0.0,0.08955357333542,30.68530810177954,0.0,2.7201660556755183,-26.883544895455735,-23.40069903827934,-18.86750653712201,-6.0058253291076245,,,,4.1,4.0
DEU,DEF,23.48,63.01,13.5,2.214285464422764,2922010.0,189.64,-1.8280110897905224,8.6062,12.2426,45724,1.712775813430583,1.586575662837057,3.29935147626764,95.98,123.52536531526714,32.80070467551231,10.260068375600838,1.2699098984233743,0.7710615362362603,-0.04160645871630582,0.8048496790186235,-1.0048470306574295,-5.298191647611605,19.157553118376242,12.183087486237568,2058.007667427545,-332.3271985197319,8.382593471563494,0.13687454392748424,0.0,4.848950859584289,0.11169543656785752,0.0,0.039042809209129996,13.931169755022118,16.811448873614772,6.547709057916224,8.92709517991143,-14.519642798466604,36.658685713132115,-10.52721614773097,,,,3.0,2.9
DEU,DEG,27.01,60.1,12.89,-2.849298155902907,2108860.0,130.62,-3.2367373605853214,7.8048,14.337399999999999,-17412,1.8178701005036768,-0.8068095990510303,1.0110605014526466,98.03,144.04607145963453,24.758796536313028,9.692843346244189,1.4615300581024602,0.7329854574844651,-0.06944968620827889,1.8285928326810168,-0.30359334230267454,-6.129535892291226,30.466298095003765,21.59619441240716,2332.692499429492,-359.17291389053355,14.595287386378988,0.8713481876298239,0.0,7.546319106353176,0.7259559363152988,0.0,0.009317249783725952,21.773919626771228,0.0,1.4619688733536436,-33.62276058002781,-22.384554170818184,-32.57580117738353,-8.398174321390163,,,,3.1,3.0
DNK,DK01,17.37,66.22,16.4,,1867950.0,767.12,1.5086192707361767,12.21275,8.4765,-13916,,-0.7634995007297027,,96.54,73.50462160451089,12.766638740459712,9.845540335390588,1.3926461910698333,0.7084723607101002,-0.027903300957416242,1.439270530319982,-0.2540836876258669,-4.993209608482275,8.430915708946765,5.7871116315977815,2177.425447308469,-376.1180945151253,3.7257959851682187,0.0,0.0,2.504391197017407,0.0,0.0,0.0,0.0,7.1433022134034,-6.696181516325422,9.7564649147432,23.378395400731872,-4.703293269461091,10.432165554317118,,,,,
DNK,DK02,23.42,61.02,15.55,,843513.0,119.19,-0.9915882657264941,8.667,11.14025,12190,,1.4598382800973386,,99.38,163.13818699676162,28.224620719488087,10.0646475723836,1.3137306719823336,0.697624662828972,-0.005854292449163583,1.2497935962812643,-0.2811854627027899,-3.4063542204112562,8.145727455395953,5.415042365697628,2102.120081836178,-351.62999185430397,2.2465365088971057,0.0,0.0,1.3519656413424548,0.0,0.0,0.047008859052049996,1.43855573984917,14.68424622631653,3.278846153846175,1.8003988046183832,-18.280920883380265,12.993974894514103,-9.966959049997183,,,,,
DNK,DK03,22.26,61.85,15.89,,1228360.0,102.45,-0.2452570529833874,9.590250000000001,10.2025,-4910,,-0.40220846030341756,,100.21,186.98382838752008,30.62333657731598,9.825541934138954,1.2107377701922377,0.8247746078487017,0.013273295979337102,1.6712347551474103,-0.048347219048014756,-2.1863025872481123,6.884122411465677,4.401212895413839,2124.894841740057,-345.7492671907042,2.3002340520162314,0.0,0.0,1.232062941359278,-1.5577403318208313e-06,0.0,0.011101031659299999,6.38230639765959,9.06830432341818,10.41357370095442,-9.985403611619326,-12.954208435482673,0.4743873972332544,-4.89004521152476,,,,,
DNK,DK04,19.9,63.57,16.54,,1341860.0,105.1,0.8534561510353228,10.963000000000001,8.84525,7801,,0.5938641900121803,,100.11,156.66206613758325,31.175142810954355,9.482123974392838,1.1530317173941818,0.8536376688435571,0.04644352626822546,2.249902275582857,0.31679405742472855,-0.5738457753074466,3.135674305202361,1.7148234881533113,2207.226013027098,-343.5180935122627,2.300018167950362,0.0,0.0,1.4042806470062772,0.0,0.0,0.007143360676474678,7.5537587195977,4.3908388191057,1.1792265544350125,-2.5272119302674128,-10.244992655642692,-4.2790728506977125,-3.6539020391581554,,,,,
DNK,DK05,22.43,62.17,15.4,,591740.0,76.67,-0.23219971891612973,9.8445,10.42425,-1165,,-0.19774318167930638,,102.0,182.82255960839086,27.03574617824361,9.51922680615709,1.0863151611336164,0.8367295935448629,0.04833011363457298,2.4529977175555344,0.4400831538453292,-0.24153125528337815,2.3617885600477555,1.0982336983579553,2192.971659397057,-319.2679660399666,1.52016628740664,0.0,0.0,0.8135672324540166,0.0,0.0,0.029721222921189998,0.23248851770499,4.63557494405215,-3.188341470631759,-8.559429294156203,-2.1228207405185504,-3.452037207669915,-2.16987527870309,,,,,
ESP,ES11,25.73,62.72,11.55,-1.3815245770955074,2696880.0,91.81,-2.973559342046033,5.9756,11.940000000000001,9196,,0.3393082480389046,,93.27,137.84149621843346,27.74412555845801,12.380239737921528,0.7006053854104575,1.3254893208213356,0.052082312568060354,13.268744954603886,0.2507702222798042,0.16801720572585666,20.399638601752137,8.431050496934592,1359.8955571944002,-168.52690694992867,15.12591578689965,1.0818466720725037,0.0,3.302472315611216,0.7025574165089924,0.0,2.13979298478806,8.43517712982567,1.127026360331,-5.334255691174214,-2.2272479142044634,-0.8012554118633622,-4.3093016195690845,-11.39240061936664,,,,,
ESP,ES12,26.46,62.9,10.64,-3.523259801120128,1012890.0,95.87,-3.9395726578362176,5.1678,13.1376,409,,0.03954365271197911,,91.54,77.86002836665666,18.80259725724198,11.302975829430261,0.7731327994187375,1.4141341525500202,0.13252374011453882,11.910795761703962,2.5600956860201096,0.8295379596578112,5.073023763503796,2.7004072784742066,1614.5567884407583,-211.82806677127286,8.20483883704758,0.21161276183248873,0.0,2.887061638358793,0.1895935486699609,0.0,2.47657523065298,8.06335501425012,2.9834354590981103,-1.3508332997054202,-0.4851851786882415,-18.383895881866305,-15.708553327316462,-18.52853431177077,,,,,
ESP,ES13,22.67,64.62,12.71,-0.2911034083357393,583655.0,110.79,-2.1365801647491787,6.2408,10.508799999999999,4999,,0.8596880427866344,,95.09,85.57033561647971,31.013231790475615,11.782514248499886,0.8487926708554383,1.2265062748675126,0.07434444609160026,7.786960295074853,0.6346007810804941,-0.2692779492329156,13.81619592877808,7.974561868382779,1529.826097602309,-215.30765159863026,13.462651872805484,0.6961926735209424,0.0,4.017201423276205,0.5274353762790567,0.0,0.79619673250677,5.68646843925023,4.96801910684375,-7.207557943367342,-1.5500028086420725,-9.855600351843844,-6.436647938737611,-1.573903362256216,,,,,
ESP,ES21,23.14,63.25,13.61,0.9611565285668099,2185910.0,304.02,-1.5990255246110403,7.131,10.3096,-3761,,-0.17353228872524593,,93.7,55.1496745105568,22.449157070700114,12.529391843543367,0.8654585113315527,1.1622949616111762,0.0966638944261246,9.091702391922748,1.9981449577306747,0.05319133967018885,25.877274010080566,15.410648642771246,1361.831194092683,-193.84844431799615,22.88865382030475,2.550530380746379,0.0,5.523045506899723,1.959704063940049,0.0,0.03483630846823,29.53657174952868,0.34266369592116,-2.5985221674876695,18.914282038910144,25.21570821500392,7.449497765012035,13.951744157399975,,,,,
ESP,ES22,20.14,64.72,15.14,3.339398681965173,657654.0,63.56,-0.468491597603197,8.2134,9.130799999999999,2640,,0.4122726058908133,,97.64,117.69801543520843,33.548685654611035,12.530554986005223,0.9861930771068806,0.9394250577874302,0.08269472951958781,7.692653389995279,2.05994407873418,0.5297695843735184,97.64210904875104,44.32980752577187,1543.7925765696582,-201.54053752432515,38.30819221365899,7.246098272705642,0.010181989566988008,10.89675704849134,4.321899880015337,0.01018159657416196,0.36368790851736,36.46535119996424,0.0,-0.724934229757393,14.247733084526208,4.1999783843386576,3.326225352354445,5.923776964678891,,,,,
ESP,ES23,21.44,64.41,14.15,0.8313959606976455,316176.0,62.85,-1.503723322585598,7.5207999999999995,10.508199999999999,1280,,0.4094375351860382,,97.11,102.2001256959242,31.786793809681573,11.45896022924411,1.0944418352194372,0.8318003874990156,0.07476872544528941,4.010648094854379,1.1514715475231188,-0.3110951813836138,61.388982845001735,33.698747303102365,1808.133353375512,-241.86547688227824,50.37698854679063,11.460831893913012,0.00833842071533266,14.717194952336268,7.392621754195628,0.00833842071533266,0.0669830701334,42.70477834037485,0.0,1.6030300711607663,13.8509282170237,18.516583561335715,4.785450254577127,36.937137633825564,,,,,
ESP,ES24,21.8,64.43,13.77,0.35660434258142343,1331130.0,28.05,-1.8574239972037963,7.369800000000001,11.062999999999999,5871,,0.446100891289977,,97.58,128.02402921031003,32.006675726198694,12.993274792838795,1.1154851656489861,0.6804195285644106,0.0789098949139434,5.216386931769277,1.5173380304204014,2.5484980022558723,196.55270059385907,82.02286985114051,1598.6408544414471,-212.6240935514192,82.29891945183353,31.382949605071566,0.8507075728683521,16.087854455697062,12.141874496296598,0.7965892496595172,0.09901512748741,47.48949293149856,0.0,1.6083559028548642,-0.31793743375808714,-16.648305050619246,-3.685195078996304,-4.98158317716052,,,,,
ESP,ES30,18.08,67.03,14.89,5.802859693358182,6755830.0,847.44,0.31242087190667056,8.3786,7.7482,-7740,,-0.11950272046244774,,91.98,39.447507168411185,27.073707107158228,14.190994337842923,1.1045799295248482,0.5547623532819884,0.028595074363443856,3.0204711556297528,0.29836764978668173,0.33271075052661025,321.0519689673016,107.44930691012674,1419.1354869805684,-195.82024230798953,75.47860211177849,17.463994559745682,0.0,14.1883840648643,9.178671219755199,0.0,0.56634537369613,6.89845436093938,0.0,4.0336819231291665,31.036697447245956,47.804269334279795,37.21903403844643,26.910776453530733,,,,,
ESP,ES41,25.66,62.68,11.66,-3.689549974173554,2386650.0,25.44,-3.319772573328681,5.941599999999999,12.657399999999999,-8623,,-0.3539892033908742,,97.4,164.77584484876667,33.366553577235706,11.871640298368776,1.0604777610164746,0.6968894064232709,0.04597849151915446,3.1194977256790386,0.2528017896702996,0.3157415052211121,105.1941603562954,49.033144177064145,1781.137603319997,-230.36240903087665,52.81412816615536,8.566987857024206,0.0,15.294126547275289,5.851286582423967,0.0,0.73260280915202,33.557946992020184,0.0,7.532023271492429,2.414414170425631,-15.732610543468144,-1.3864192506379138,-18.923494797436405,,,,,
ESP,ES42,19.02,66.24,14.74,-0.6840316661576424,2048660.0,25.9,-1.3818851728091408,7.5768,10.3388,6576,,0.32219815970759147,,100.84,147.24362275654298,35.9782979593792,14.5146894399383,1.1500486951620448,0.5565118210189206,0.03957978238512348,3.181719028490863,0.7511434474563952,0.6252064919761491,334.72727159692295,116.73357013066098,1343.8265347701551,-191.53317157889515,93.57080970781635,32.39630986091926,0.07632268039501068,14.848527518151698,14.753821637940595,0.07632268039501068,0.20509288613592003,12.274627416895,0.0,2.2248116157698665,7.935259031548933,-29.758325007107025,9.765486573547694,-5.478323175348085,,,,,
ESP,ES43,21.06,65.66,13.28,-3.079826313185907,1058000.0,25.85,-1.9601310404350691,7.2338,11.199200000000001,-9623,,-0.8930609820608243,,98.44,150.55082888661772,31.73962094098954,16.78486003972894,1.0354086498850585,0.5703633112468373,-0.0225571273064648,4.454877648517559,-0.5552396581695304,-2.6283974877393423,483.9874269094348,122.31187135039644,832.7009437124983,-154.5654925179794,104.70882110707808,40.47647229455392,0.9570349798339928,15.514175683573146,13.336148171737694,0.903740015407388,0.72616957964897,14.959433079490669,0.0,7.203509765072183,3.253014082866801,-18.95101861342923,3.4364434599718425,-5.934836234066821,,,,,
ESP,ES51,19.32,65.69,14.99,3.707724358151086,7671250.0,240.0,-0.5158386729164874,8.1504,9.155199999999999,-12700,,-0.1706695622258536,,95.8,64.14476784423708,25.35631436587274,13.216183467745685,1.1006284415187424,0.8551449625883875,0.08686972568070088,7.603974152159116,1.285685468204608,1.675809644404458,172.32079316501512,77.26471160724483,1499.1229624128298,-212.84503946131935,46.34139829311986,3.067432881456119,0.02168374421976002,22.425673275406893,2.0737143035339796,0.019169744649349063,0.28627055009782,14.13702887232908,0.8664029930793601,-0.0227959497429019,7.129923441028574,0.07967915478121002,13.612648121711375,-1.3200925948704236,,,,,
ESP,ES52,19.93,65.71,14.36,2.1738294258523343,5047050.0,218.16,-0.9168662541183908,7.5074,9.315999999999999,24307,,0.4925250953359351,,96.96,92.68359626574755,34.571465500881814,15.622722463729485,1.0096858172367291,0.6424532381142465,0.12511097392921589,6.359150817037235,2.4810920617912315,3.7187520338543,252.92903859885897,97.04078761608505,928.5146909519274,-169.68800278108117,74.75839099504898,9.102169614946277,0.058429650469966045,19.789377637684442,5.635525331667813,0.05087876753711296,0.6168394393133799,20.47987526989034,0.68944377690817,3.294886655139001,-10.533388488755138,-12.047356399904011,-12.708213432358068,-5.311641332408488,,,,,
ESP,ES53,16.25,69.36,14.39,8.427780296363458,1219780.0,245.28,0.6354695210954334,8.302800000000001,7.060599999999999,4876,4.80833391255995,0.42364634739695556,5.231980259956906,100.04,119.12367179491173,30.038413147867267,18.228197879779053,0.954921644366894,0.5038189585029367,0.0657924646288771,3.3583981272468852,0.9583730457319619,3.154901679229627,402.21614534863136,140.97313282882448,366.9640155059734,-116.39864617993958,74.0714574915011,10.074204569792139,0.0,21.199820508576387,6.545580633050901,0.0,0.09920229286927,0.49982770846052005,2.87454423195235,6.9651103129810075,-25.543263196622082,7.422959161189089,-28.827550833366963,2.050642924793199,,,,,
ESP,ES61,17.68,67.07,15.25,1.221483829030361,8502220.0,97.97,-0.30994246626820376,8.2024,8.8162,-9034,,-0.10743276830245761,,97.33,119.6780711657622,23.663799740552648,16.832715903037883,1.0251977967452508,0.5069181480483852,-0.029591117851607684,3.8908873463183014,-0.5623716842637391,-3.3526064935036737,429.5724162481888,111.06406300624221,792.2186564649644,-149.62005698501335,84.14161801634671,26.491785176966612,0.34061142201659145,12.908473495726302,6.34378947793587,0.2253639450815046,0.75108494691962,17.45228987765928,1.36923597857667,5.979636055091727,-8.373048811015128,-4.399750971692388,-8.945323023205873,-1.2742432673859017,,,,,
ESP,ES62,16.09,67.27,16.63,3.3686986343482923,1513080.0,133.88,0.818471272717398,9.6028,7.978199999999999,1201,,0.08153483730371557,,100.12,128.8898157572229,36.117638633704054,16.430902515449343,0.9901338601899493,0.4603656442591288,0.09409582104416851,4.207399248778558,1.9365349675694497,3.0980780472581015,337.5663158683522,109.07417145573979,808.2196988348605,-156.80184178546227,102.98098625401516,27.339800544001996,0.35040439935745427,18.198880489134726,11.520561175663323,0.2973707831042876,0.01792663625381,23.58413234371059,0.63714507589126,10.173483004945455,-11.72607890288408,-11.196989045007692,-10.801271174620632,-8.021407598859467,,,,,
